index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,sex,age,major,knowledge,sub_knowledge
2401,Class4,2024/10/9 19:02,Error3,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,208,4,aa83cf5fc68c1dcb5038,female,19,J23517,y9W5d,y9W5d_c0w4mj5h
2401,Class4,2024/10/9 19:02,Error3,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,208,4,aa83cf5fc68c1dcb5038,female,19,J23517,s8Y2f,s8Y2f_v4x8by9j
2402,Class4,2024/10/9 19:00,Error2,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,340,4,aa83cf5fc68c1dcb5038,female,19,J23517,y9W5d,y9W5d_c0w4mj5h
2402,Class4,2024/10/9 19:00,Error2,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,340,4,aa83cf5fc68c1dcb5038,female,19,J23517,s8Y2f,s8Y2f_v4x8by9j
2403,Class4,2024/10/9 18:39,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,196,4,728a4a393899c37a5429,female,20,J78901,t5V9e,t5V9e_e1k6cixp
2404,Class4,2024/10/9 17:58,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_gj1NLb4Jn7URf9K2kQPd,308,4,728a4a393899c37a5429,female,20,J78901,r8S3g,r8S3g_n0m9rsw4
2405,Class4,2024/10/9 17:53,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,196,5,728a4a393899c37a5429,female,20,J78901,r8S3g,r8S3g_n0m9rsw4
2406,Class4,2024/10/9 17:35,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,324,4,728a4a393899c37a5429,female,20,J78901,r8S3g,r8S3g_n0m9rsw4
2407,Class4,2024/10/9 16:03,Partially_Correct,2,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,4,c9c946fe211251af32d1,male,21,J57489,m3D1v,m3D1v_v3d9is1x
2408,Class4,2024/10/9 16:03,Partially_Correct,2,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_m8vwGkEZc3TSW2xqYUoR,304,6,c9c946fe211251af32d1,male,21,J57489,m3D1v,m3D1v_v3d9is1x
2409,Class4,2024/10/9 15:58,Partially_Correct,2,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_m8vwGkEZc3TSW2xqYUoR,328,4,c9c946fe211251af32d1,male,21,J57489,m3D1v,m3D1v_v3d9is1x
2410,Class4,2024/10/9 15:56,Partially_Correct,2,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_BXr9AIsPQhwNvyGdZL57,484,4,c9c946fe211251af32d1,male,21,J57489,m3D1v,m3D1v_v3d9is1x
2411,Class4,2024/10/9 15:54,Partially_Correct,2,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_gj1NLb4Jn7URf9K2kQPd,316,5,c9c946fe211251af32d1,male,21,J57489,m3D1v,m3D1v_v3d9is1x
2412,Class4,2024/10/9 15:43,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,196,4,c9c946fe211251af32d1,male,21,J57489,m3D1v,m3D1v_r1d7fr3l
2413,Class4,2024/10/9 15:42,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_gj1NLb4Jn7URf9K2kQPd,196,3,c9c946fe211251af32d1,male,21,J57489,m3D1v,m3D1v_r1d7fr3l
2414,Class4,2024/10/9 15:42,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,196,4,c9c946fe211251af32d1,male,21,J57489,m3D1v,m3D1v_r1d7fr3l
2415,Class4,2024/10/9 12:15,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,5,bb3328d3b1eecb5e1a8a,female,18,J40192,t5V9e,t5V9e_e1k6cixp
2416,Class4,2024/10/9 12:14,Error1,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,bb3328d3b1eecb5e1a8a,female,18,J40192,t5V9e,t5V9e_e1k6cixp
2417,Class4,2024/10/9 12:14,Error1,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_BXr9AIsPQhwNvyGdZL57,0,3,bb3328d3b1eecb5e1a8a,female,18,J40192,t5V9e,t5V9e_e1k6cixp
2418,Class4,2024/10/9 7:30,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,196,2,728a4a393899c37a5429,female,20,J78901,r8S3g,r8S3g_n0m9rsw4
2418,Class4,2024/10/9 7:30,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,196,2,728a4a393899c37a5429,female,20,J78901,r8S3g,r8S3g_l0p5viby
2419,Class4,2024/10/8 23:14,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_5Q4KoXthUuYz3bvrTDFm,200,4,d8ed5a1897987ffdeaed,female,19,J40192,m3D1v,m3D1v_t0v5ts9h
2420,Class4,2024/10/8 23:13,Partially_Correct,2,Question_Jr4Wz5jLqmN01KUwHa7g,Method_gj1NLb4Jn7URf9K2kQPd,204,4,d8ed5a1897987ffdeaed,female,19,J40192,m3D1v,m3D1v_t0v5ts9h
2421,Class4,2024/10/8 22:57,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,196,5,aa83cf5fc68c1dcb5038,female,19,J23517,y9W5d,y9W5d_c0w4mj5h
2421,Class4,2024/10/8 22:57,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,196,5,aa83cf5fc68c1dcb5038,female,19,J23517,s8Y2f,s8Y2f_v4x8by9j
2422,Class4,2024/10/8 22:42,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_gj1NLb4Jn7URf9K2kQPd,332,3,d8ed5a1897987ffdeaed,female,19,J40192,m3D1v,m3D1v_v3d9is1x
2423,Class4,2024/10/8 21:53,Absolutely_Correct,3,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_5Q4KoXthUuYz3bvrTDFm,324,4,d8ed5a1897987ffdeaed,female,19,J40192,m3D1v,m3D1v_v3d9is1x
2424,Class4,2024/10/8 21:24,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,5,d8ed5a1897987ffdeaed,female,19,J40192,m3D1v,m3D1v_r1d7fr3l
2425,Class4,2024/10/8 21:23,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_gj1NLb4Jn7URf9K2kQPd,200,5,d8ed5a1897987ffdeaed,female,19,J40192,m3D1v,m3D1v_r1d7fr3l
2426,Class4,2024/10/8 21:18,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_gj1NLb4Jn7URf9K2kQPd,188,4,d8ed5a1897987ffdeaed,female,19,J40192,m3D1v,m3D1v_r1d7fr3l
2427,Class4,2024/10/8 20:34,Absolutely_Correct,3,Question_NixCn84GdK2tySa5rB1V,Method_5Q4KoXthUuYz3bvrTDFm,320,4,d8ed5a1897987ffdeaed,female,19,J40192,m3D1v,m3D1v_r1d7fr3l
2428,Class4,2024/10/8 20:17,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,5,728a4a393899c37a5429,female,20,J78901,r8S3g,r8S3g_l0p5viby
2429,Class4,2024/10/8 13:13,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,320,4,cade7d478dac7020a79b,male,24,J40192,t5V9e,t5V9e_e1k6cixp
2430,Class4,2024/10/8 13:13,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,332,4,cade7d478dac7020a79b,male,24,J40192,t5V9e,t5V9e_e1k6cixp
2431,Class4,2024/10/7 23:00,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,320,6,20f97b68982d1b2f5c73,male,23,J23517,t5V9e,t5V9e_e1k6cixp
2432,Class4,2024/10/7 22:47,Absolutely_Correct,3,Question_NixCn84GdK2tySa5rB1V,Method_5Q4KoXthUuYz3bvrTDFm,348,7,c9c946fe211251af32d1,male,21,J57489,m3D1v,m3D1v_r1d7fr3l
2433,Class4,2024/10/7 22:35,Error2,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,192,4,c9c946fe211251af32d1,male,21,J57489,m3D1v,m3D1v_r1d7fr3l
2434,Class4,2024/10/7 21:57,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,5,c9c946fe211251af32d1,male,21,J57489,m3D1v,m3D1v_r1d7fr3l
2435,Class4,2024/10/7 21:56,Absolutely_Error,0,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_gj1NLb4Jn7URf9K2kQPd,328,4,c9c946fe211251af32d1,male,21,J57489,m3D1v,m3D1v_r1d7fr3l
2436,Class4,2024/10/7 21:48,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,332,3,cafe5989da5dfed9f404,male,19,J57489,r8S3g,r8S3g_n0m9rsw4
2437,Class4,2024/10/7 21:48,Error2,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,196,4,cafe5989da5dfed9f404,male,19,J57489,r8S3g,r8S3g_n0m9rsw4
2438,Class4,2024/10/7 21:45,Absolutely_Correct,2,Question_tgOjrpZLw4RdVzQx85h6,Method_5Q4KoXthUuYz3bvrTDFm,468,3,20f97b68982d1b2f5c73,male,23,J23517,t5V9e,t5V9e_e1k6cixp
2439,Class4,2024/10/7 21:44,Error1,0,Question_tgOjrpZLw4RdVzQx85h6,Method_BXr9AIsPQhwNvyGdZL57,0,5,20f97b68982d1b2f5c73,male,23,J23517,t5V9e,t5V9e_e1k6cixp
2440,Class4,2024/10/7 21:39,Error1,0,Question_tgOjrpZLw4RdVzQx85h6,Method_5Q4KoXthUuYz3bvrTDFm,0,5,20f97b68982d1b2f5c73,male,23,J23517,t5V9e,t5V9e_e1k6cixp
2441,Class4,2024/10/7 21:32,Error1,0,Question_tgOjrpZLw4RdVzQx85h6,Method_m8vwGkEZc3TSW2xqYUoR,0,4,20f97b68982d1b2f5c73,male,23,J23517,t5V9e,t5V9e_e1k6cixp
2442,Class4,2024/10/7 21:31,Error1,0,Question_tgOjrpZLw4RdVzQx85h6,Method_5Q4KoXthUuYz3bvrTDFm,0,1,20f97b68982d1b2f5c73,male,23,J23517,t5V9e,t5V9e_e1k6cixp
2443,Class4,2024/10/7 21:30,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,188,8,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2444,Class4,2024/10/7 21:29,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2445,Class4,2024/10/7 21:28,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,0,1,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2446,Class4,2024/10/7 21:28,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,0,2,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2447,Class4,2024/10/7 21:25,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,192,6,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2448,Class4,2024/10/7 21:24,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_m8vwGkEZc3TSW2xqYUoR,496,5,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2449,Class4,2024/10/7 21:24,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2450,Class4,2024/10/7 21:24,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,0,4,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2451,Class4,2024/10/7 21:16,Partially_Correct,1,Question_6RQj2gF3OeK5AmDvThUV,Method_gj1NLb4Jn7URf9K2kQPd,328,5,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2452,Class4,2024/10/7 21:15,Absolutely_Correct,3,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_5Q4KoXthUuYz3bvrTDFm,200,8,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_v3d9is1x
2453,Class4,2024/10/7 21:12,Partially_Correct,1,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_m8vwGkEZc3TSW2xqYUoR,332,5,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_v3d9is1x
2454,Class4,2024/10/7 21:02,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_5Q4KoXthUuYz3bvrTDFm,328,5,cafe5989da5dfed9f404,male,19,J57489,r8S3g,r8S3g_n0m9rsw4
2455,Class4,2024/10/7 21:01,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_5Q4KoXthUuYz3bvrTDFm,316,6,cafe5989da5dfed9f404,male,19,J57489,r8S3g,r8S3g_n0m9rsw4
2456,Class4,2024/10/7 21:01,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_m8vwGkEZc3TSW2xqYUoR,196,4,cafe5989da5dfed9f404,male,19,J57489,r8S3g,r8S3g_n0m9rsw4
2457,Class4,2024/10/7 21:00,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,2,cafe5989da5dfed9f404,male,19,J57489,r8S3g,r8S3g_n0m9rsw4
2458,Class4,2024/10/7 20:59,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,324,6,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2459,Class4,2024/10/7 20:57,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,188,6,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2460,Class4,2024/10/7 20:55,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,4,6d22912e7e93a96a8690,male,22,J23517,t5V9e,t5V9e_e1k6cixp
2461,Class4,2024/10/7 20:54,Error2,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,196,4,6d22912e7e93a96a8690,male,22,J23517,t5V9e,t5V9e_e1k6cixp
2462,Class4,2024/10/7 20:52,Absolutely_Error,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_5Q4KoXthUuYz3bvrTDFm,324,6,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2463,Class4,2024/10/7 20:46,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,5,6d22912e7e93a96a8690,male,22,J23517,r8S3g,r8S3g_n0m9rsw4
2464,Class4,2024/10/7 20:46,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_5Q4KoXthUuYz3bvrTDFm,200,3,6d22912e7e93a96a8690,male,22,J23517,r8S3g,r8S3g_n0m9rsw4
2465,Class4,2024/10/7 20:45,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,320,5,6d22912e7e93a96a8690,male,22,J23517,r8S3g,r8S3g_n0m9rsw4
2466,Class4,2024/10/7 20:28,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_gj1NLb4Jn7URf9K2kQPd,328,4,20f97b68982d1b2f5c73,male,23,J23517,t5V9e,t5V9e_e1k6cixp
2467,Class4,2024/10/7 20:08,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_gj1NLb4Jn7URf9K2kQPd,188,4,11dae4659d30031a10dd,female,20,J57489,r8S3g,r8S3g_n0m9rsw4
2468,Class4,2024/10/7 19:49,Partially_Correct,1,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,5,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2469,Class4,2024/10/7 19:49,Error2,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_BXr9AIsPQhwNvyGdZL57,308,5,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2470,Class4,2024/10/7 19:48,Error2,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,200,3,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2471,Class4,2024/10/7 19:46,Error1,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,0,4,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2472,Class4,2024/10/7 19:38,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_m8vwGkEZc3TSW2xqYUoR,324,7,d8ed5a1897987ffdeaed,female,19,J40192,m3D1v,m3D1v_r1d7fr3l
2473,Class4,2024/10/7 19:34,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,312,6,d8ed5a1897987ffdeaed,female,19,J40192,m3D1v,m3D1v_r1d7fr3l
2474,Class4,2024/10/7 19:07,Error1,0,Question_tgOjrpZLw4RdVzQx85h6,Method_BXr9AIsPQhwNvyGdZL57,0,3,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
2475,Class4,2024/10/7 18:59,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,188,7,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2476,Class4,2024/10/7 18:59,Error2,0,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,204,4,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2477,Class4,2024/10/7 18:58,Error1,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,0,1,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2478,Class4,2024/10/7 18:55,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,340,5,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2479,Class4,2024/10/7 18:54,Partially_Correct,1,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,5,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2480,Class4,2024/10/7 18:54,Partially_Correct,1,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,196,6,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2481,Class4,2024/10/7 18:53,Partially_Correct,1,Question_TmKaGvfNoXYq4FZ2JrBu,Method_m8vwGkEZc3TSW2xqYUoR,340,5,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2482,Class4,2024/10/7 18:53,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,0,3,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2483,Class4,2024/10/7 18:52,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,0,4,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2484,Class4,2024/10/7 18:52,Partially_Correct,1,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,6,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2485,Class4,2024/10/7 18:51,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,0,3,016226278e6a69e10aa4,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2486,Class4,2024/10/7 18:50,Partially_Correct,1,Question_TmKaGvfNoXYq4FZ2JrBu,Method_BXr9AIsPQhwNvyGdZL57,316,6,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2487,Class4,2024/10/7 18:48,Error2,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,5,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2488,Class4,2024/10/7 18:48,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,0,4,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
2489,Class4,2024/10/7 18:48,Error2,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,4,3ff069e95a9047dbfa8b,male,20,J57489,m3D1v,m3D1v_r1d7fr3l
2490,Class4,2024/10/7 18:48,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,0,1,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
2491,Class4,2024/10/7 18:47,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,0,3,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
2492,Class4,2024/10/7 18:47,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,0,5,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
2493,Class4,2024/10/7 18:46,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,0,1,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
2494,Class4,2024/10/7 18:42,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,192,4,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
2495,Class4,2024/10/7 18:38,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,4,afc99b4940e933922aca,female,19,J23517,r8S3g,r8S3g_n0m9rsw4
2496,Class4,2024/10/7 18:36,Partially_Correct,1,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,188,5,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
2497,Class4,2024/10/7 18:35,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,0,3,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
2498,Class4,2024/10/7 18:35,Partially_Correct,1,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,320,5,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
2499,Class4,2024/10/7 18:33,Partially_Correct,1,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,192,4,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
2500,Class4,2024/10/7 18:33,Partially_Correct,1,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,320,4,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
2501,Class4,2024/10/7 18:33,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,0,5,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
2502,Class4,2024/10/7 18:32,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,afc99b4940e933922aca,female,19,J23517,t5V9e,t5V9e_e1k6cixp
2503,Class4,2024/10/7 18:18,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_m8vwGkEZc3TSW2xqYUoR,196,4,d8ed5a1897987ffdeaed,female,19,J40192,m3D1v,m3D1v_r1d7fr3l
2504,Class4,2024/10/7 17:10,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_gj1NLb4Jn7URf9K2kQPd,320,5,11dae4659d30031a10dd,female,20,J57489,r8S3g,r8S3g_n0m9rsw4
2505,Class4,2024/10/7 17:10,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_5Q4KoXthUuYz3bvrTDFm,348,5,c9c9f0b7606030f2aade,male,21,J23517,y9W5d,y9W5d_p8g6dgtv
2506,Class4,2024/10/7 17:09,Error1,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_m8vwGkEZc3TSW2xqYUoR,0,2,c9c9f0b7606030f2aade,male,21,J23517,y9W5d,y9W5d_p8g6dgtv
2507,Class4,2024/10/7 17:09,Error1,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_BXr9AIsPQhwNvyGdZL57,0,4,c9c9f0b7606030f2aade,male,21,J23517,y9W5d,y9W5d_p8g6dgtv
2508,Class4,2024/10/7 17:08,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,336,6,c9c9f0b7606030f2aade,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
2509,Class4,2024/10/7 17:08,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,6,c9c9f0b7606030f2aade,male,21,J23517,y9W5d,y9W5d_c0w4mj5h
