class,time,state,score,title_ID,method,memory,timeconsume,student_ID
Class4,2023/10/23 21:39,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,0,2,0fc996fff93c00ca5ced
Class4,2023/10/23 21:38,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,0,4,0fc996fff93c00ca5ced
Class4,2023/10/23 21:37,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,0,5,0fc996fff93c00ca5ced
Class4,2023/10/22 14:05,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,5,0fc996fff93c00ca5ced
Class4,2023/10/21 23:23,Absolutely_Correct,2,Question_tgOjrpZLw4RdVzQx85h6,Method_5Q4KoXthUuYz3bvrTDFm,196,5,0fc996fff93c00ca5ced
Class4,2023/10/21 23:21,Error4,0,Question_tgOjrpZLw4RdVzQx85h6,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,3,0fc996fff93c00ca5ced
Class4,2023/10/21 23:20,Error4,0,Question_tgOjrpZLw4RdVzQx85h6,Method_m8vwGkEZc3TSW2xqYUoR,200,5,0fc996fff93c00ca5ced
Class4,2023/10/21 23:19,Error4,0,Question_tgOjrpZLw4RdVzQx85h6,Method_m8vwGkEZc3TSW2xqYUoR,204,3,0fc996fff93c00ca5ced
Class4,2023/10/21 23:16,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,320,6,0fc996fff93c00ca5ced
Class4,2023/10/21 23:15,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,324,3,0fc996fff93c00ca5ced
Class4,2023/10/21 23:14,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,320,4,0fc996fff93c00ca5ced
Class4,2023/10/21 23:13,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,320,5,0fc996fff93c00ca5ced
Class4,2023/10/21 23:11,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,192,3,0fc996fff93c00ca5ced
Class4,2023/10/21 23:11,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,188,4,0fc996fff93c00ca5ced
Class4,2023/10/21 23:10,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,4,0fc996fff93c00ca5ced
Class4,2023/10/21 23:09,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,192,4,0fc996fff93c00ca5ced
Class4,2023/10/21 23:09,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,348,4,0fc996fff93c00ca5ced
Class4,2023/10/21 23:03,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,188,5,0fc996fff93c00ca5ced
Class4,2023/10/21 22:56,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,324,4,0fc996fff93c00ca5ced
Class4,2023/10/21 18:09,Error4,0,Question_tgOjrpZLw4RdVzQx85h6,Method_gj1NLb4Jn7URf9K2kQPd,324,4,0fc996fff93c00ca5ced
Class4,2023/10/21 18:08,Error1,0,Question_tgOjrpZLw4RdVzQx85h6,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,0fc996fff93c00ca5ced
Class4,2023/10/21 18:05,Error4,0,Question_tgOjrpZLw4RdVzQx85h6,Method_5Q4KoXthUuYz3bvrTDFm,196,3,0fc996fff93c00ca5ced
Class4,2023/10/21 18:05,Error4,0,Question_tgOjrpZLw4RdVzQx85h6,Method_5Q4KoXthUuYz3bvrTDFm,192,4,0fc996fff93c00ca5ced
Class4,2023/10/21 18:02,Error4,0,Question_tgOjrpZLw4RdVzQx85h6,Method_BXr9AIsPQhwNvyGdZL57,196,5,0fc996fff93c00ca5ced
Class4,2023/10/21 17:54,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,188,4,0fc996fff93c00ca5ced
Class4,2023/10/21 17:52,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,188,4,0fc996fff93c00ca5ced
Class4,2023/10/21 17:52,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,320,4,0fc996fff93c00ca5ced
Class4,2023/10/21 17:48,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,192,6,0fc996fff93c00ca5ced
Class4,2023/10/21 17:48,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,0fc996fff93c00ca5ced
Class4,2023/10/21 17:47,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,200,3,0fc996fff93c00ca5ced
Class4,2023/10/21 17:44,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,324,6,0fc996fff93c00ca5ced
Class4,2023/10/20 23:10,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,316,5,0fc996fff93c00ca5ced
Class4,2023/10/20 23:08,Error2,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,192,4,0fc996fff93c00ca5ced
Class4,2023/10/20 23:06,Error2,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,324,3,0fc996fff93c00ca5ced
Class4,2023/10/20 22:53,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,0,5,0fc996fff93c00ca5ced
Class4,2023/10/20 22:51,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,0,3,0fc996fff93c00ca5ced
Class4,2023/10/17 18:21,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,0fc996fff93c00ca5ced
Class4,2023/10/17 16:11,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,0,1,0fc996fff93c00ca5ced
Class4,2023/10/17 11:23,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,0fc996fff93c00ca5ced
Class4,2023/10/17 11:22,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,0,4,0fc996fff93c00ca5ced
Class4,2023/10/17 11:22,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,0,2,0fc996fff93c00ca5ced
Class4,2023/10/17 9:17,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,0,2,0fc996fff93c00ca5ced
Class4,2023/10/16 23:47,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,0,2,0fc996fff93c00ca5ced
Class4,2023/10/16 23:46,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,0,5,0fc996fff93c00ca5ced
Class4,2023/10/16 23:46,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,0,2,0fc996fff93c00ca5ced
Class4,2023/10/16 23:45,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,0,3,0fc996fff93c00ca5ced
Class4,2023/10/16 23:43,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,0,5,0fc996fff93c00ca5ced
Class4,2023/10/16 23:42,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,0,3,0fc996fff93c00ca5ced
Class4,2023/10/16 23:41,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,0,2,0fc996fff93c00ca5ced
Class4,2023/10/16 23:40,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,0fc996fff93c00ca5ced
Class4,2023/10/16 23:38,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,0,2,0fc996fff93c00ca5ced
Class4,2023/10/16 23:38,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,0,4,0fc996fff93c00ca5ced
Class4,2023/10/16 23:20,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_gj1NLb4Jn7URf9K2kQPd,320,3,0fc996fff93c00ca5ced
Class4,2023/10/16 23:20,Error1,0,Question_rvB9mVE6Kbd8jAY4NwPx,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,0fc996fff93c00ca5ced
Class4,2023/10/16 23:17,Absolutely_Error,0,Question_rvB9mVE6Kbd8jAY4NwPx,Method_5Q4KoXthUuYz3bvrTDFm,188,4,0fc996fff93c00ca5ced
Class4,2023/10/16 23:10,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,192,3,0fc996fff93c00ca5ced
Class4,2023/10/16 23:10,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_gj1NLb4Jn7URf9K2kQPd,196,5,0fc996fff93c00ca5ced
Class4,2023/10/16 23:09,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,324,3,0fc996fff93c00ca5ced
Class4,2023/10/16 21:39,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,212,3,0fc996fff93c00ca5ced
Class4,2023/10/16 21:25,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_Cj9Ya2R7fZd6xs1q5mNQ,204,3,0fc996fff93c00ca5ced
Class4,2023/10/16 21:22,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,4,0fc996fff93c00ca5ced
Class4,2023/10/16 21:17,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_m8vwGkEZc3TSW2xqYUoR,200,3,0fc996fff93c00ca5ced
Class4,2023/10/16 21:16,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_5Q4KoXthUuYz3bvrTDFm,192,5,0fc996fff93c00ca5ced
Class4,2023/10/16 21:16,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_gj1NLb4Jn7URf9K2kQPd,324,3,0fc996fff93c00ca5ced
Class4,2023/10/16 21:10,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,188,5,0fc996fff93c00ca5ced
Class4,2023/10/16 21:09,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,176,8,0fc996fff93c00ca5ced
Class4,2023/10/16 21:05,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,188,4,0fc996fff93c00ca5ced
Class4,2023/10/16 21:04,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,188,4,0fc996fff93c00ca5ced
Class4,2023/10/16 21:03,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,316,4,0fc996fff93c00ca5ced
Class4,2023/10/16 21:03,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,196,5,0fc996fff93c00ca5ced
Class4,2023/10/16 21:02,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,196,5,0fc996fff93c00ca5ced
Class4,2023/10/16 20:59,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,196,4,0fc996fff93c00ca5ced
Class4,2023/10/16 20:56,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,320,4,0fc996fff93c00ca5ced
Class4,2023/10/16 20:55,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,192,4,0fc996fff93c00ca5ced
Class4,2023/10/16 20:52,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,288,6,0fc996fff93c00ca5ced
Class4,2023/10/16 20:52,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,196,4,0fc996fff93c00ca5ced
Class4,2023/10/16 20:52,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,196,4,0fc996fff93c00ca5ced
Class4,2023/10/16 20:51,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,196,5,0fc996fff93c00ca5ced
Class4,2023/10/16 20:51,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,324,6,0fc996fff93c00ca5ced
Class4,2023/10/16 20:50,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,200,5,0fc996fff93c00ca5ced
Class4,2023/10/16 14:29,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,296,6,0fc996fff93c00ca5ced
Class4,2023/10/16 14:14,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,180,4,0fc996fff93c00ca5ced
Class4,2023/10/16 13:39,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,304,4,0fc996fff93c00ca5ced
Class4,2023/10/16 13:32,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,4,0fc996fff93c00ca5ced
Class4,2023/10/16 13:21,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,200,3,0fc996fff93c00ca5ced
Class4,2023/10/16 13:21,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,188,3,0fc996fff93c00ca5ced
Class4,2023/10/16 13:21,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,192,3,0fc996fff93c00ca5ced
Class4,2023/10/16 13:20,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,192,3,0fc996fff93c00ca5ced
Class4,2023/10/16 13:20,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,196,4,0fc996fff93c00ca5ced
Class4,2023/10/16 13:20,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,0fc996fff93c00ca5ced
Class4,2023/10/16 13:20,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,3,0fc996fff93c00ca5ced
Class4,2023/10/16 13:19,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,192,3,0fc996fff93c00ca5ced
Class4,2023/10/16 0:21,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,192,4,0fc996fff93c00ca5ced
Class4,2023/10/16 0:20,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,192,4,0fc996fff93c00ca5ced
Class4,2023/10/16 0:20,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,324,3,0fc996fff93c00ca5ced
Class4,2023/10/16 0:18,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,200,4,0fc996fff93c00ca5ced
Class4,2023/10/16 0:18,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,4,0fc996fff93c00ca5ced
Class4,2023/10/11 18:34,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,192,2,0fc996fff93c00ca5ced
Class4,2023/10/11 18:34,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,196,4,0fc996fff93c00ca5ced
Class4,2023/10/11 18:33,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,188,3,0fc996fff93c00ca5ced
Class4,2023/10/11 18:33,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,328,3,0fc996fff93c00ca5ced
Class4,2023/10/11 18:33,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,4,0fc996fff93c00ca5ced
Class4,2023/10/11 18:33,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,0fc996fff93c00ca5ced
Class4,2023/10/11 18:32,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,188,5,0fc996fff93c00ca5ced
Class4,2023/10/11 18:32,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_m8vwGkEZc3TSW2xqYUoR,320,4,0fc996fff93c00ca5ced
Class4,2023/10/11 10:28,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,188,3,0fc996fff93c00ca5ced
Class4,2023/10/11 10:27,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,192,5,0fc996fff93c00ca5ced
Class4,2023/10/11 10:27,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,340,3,0fc996fff93c00ca5ced
Class4,2023/10/11 10:25,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,192,3,0fc996fff93c00ca5ced
Class4,2023/10/11 10:22,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,320,4,0fc996fff93c00ca5ced
Class4,2023/10/11 10:21,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,192,2,0fc996fff93c00ca5ced
Class4,2023/10/11 10:20,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,184,4,0fc996fff93c00ca5ced
Class4,2023/10/11 10:20,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,320,3,0fc996fff93c00ca5ced
Class4,2023/10/10 16:08,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,188,6,0fc996fff93c00ca5ced
Class4,2023/10/10 11:41,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,192,9,0fc996fff93c00ca5ced
Class4,2023/10/10 11:40,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,192,4,0fc996fff93c00ca5ced
Class4,2023/10/9 23:01,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,192,5,0fc996fff93c00ca5ced
Class4,2023/10/9 23:01,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,0,1,0fc996fff93c00ca5ced
Class4,2023/10/9 23:00,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,188,4,0fc996fff93c00ca5ced
Class4,2023/10/9 22:58,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,320,6,0fc996fff93c00ca5ced
Class4,2023/10/9 22:58,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,196,4,0fc996fff93c00ca5ced
Class4,2023/10/9 22:57,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,192,4,0fc996fff93c00ca5ced
Class4,2023/10/9 22:56,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,328,4,0fc996fff93c00ca5ced
Class4,2023/10/9 22:54,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,320,5,0fc996fff93c00ca5ced
Class4,2023/10/9 22:54,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,0,1,0fc996fff93c00ca5ced
Class4,2023/10/9 22:53,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,0fc996fff93c00ca5ced
Class4,2023/10/9 20:02,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,196,4,0fc996fff93c00ca5ced
Class4,2023/10/9 20:01,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,188,6,0fc996fff93c00ca5ced
Class4,2023/10/9 20:01,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,0fc996fff93c00ca5ced
Class4,2023/10/9 20:00,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,0fc996fff93c00ca5ced
Class4,2023/10/9 20:00,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,1,0fc996fff93c00ca5ced
Class4,2023/10/9 19:56,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,4,0fc996fff93c00ca5ced
Class4,2023/10/9 19:55,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,1,0fc996fff93c00ca5ced
Class4,2023/10/9 19:55,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,0fc996fff93c00ca5ced
Class4,2023/10/9 19:51,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,328,5,0fc996fff93c00ca5ced
Class4,2023/10/9 19:50,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,356,4,0fc996fff93c00ca5ced
Class4,2023/10/9 19:24,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,192,5,0fc996fff93c00ca5ced
Class4,2023/10/9 19:24,Error6,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,196,4,0fc996fff93c00ca5ced
Class4,2023/10/9 19:23,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,4,0fc996fff93c00ca5ced
Class4,2023/10/9 19:23,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,0,1,0fc996fff93c00ca5ced
Class4,2023/10/9 19:22,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,3,0fc996fff93c00ca5ced
Class4,2023/10/9 19:22,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,1,0fc996fff93c00ca5ced
Class4,2023/10/9 19:21,Error6,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,0fc996fff93c00ca5ced
Class4,2023/10/3 20:01,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,196,3,61de1e21015e07aacbe8
Class4,2023/10/3 19:58,Error2,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,61de1e21015e07aacbe8
Class4,2023/10/3 19:53,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,364,3,61de1e21015e07aacbe8
Class4,2023/9/26 20:45,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,188,2,0fc996fff93c00ca5ced
Class4,2023/9/26 20:44,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,304,4,0fc996fff93c00ca5ced
Class4,2023/9/26 20:44,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,180,4,0fc996fff93c00ca5ced
Class4,2023/9/26 20:44,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,188,5,0fc996fff93c00ca5ced
Class4,2023/9/22 20:35,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,304,3,0fc996fff93c00ca5ced
Class4,2023/9/22 20:35,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,300,5,0fc996fff93c00ca5ced
Class4,2023/9/22 20:35,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,2,0fc996fff93c00ca5ced
