index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID
2664,Class4,2024-10-06 19:46:09,Absolutely_Error,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,188,5,aa83cf5fc68c1dcb5038
2665,Class4,2024-10-06 19:45:08,Error1,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,0,3,aa83cf5fc68c1dcb5038
2666,Class4,2024-10-06 19:44:59,Error1,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,aa83cf5fc68c1dcb5038
2667,Class4,2024-10-06 19:26:01,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,200,5,aa83cf5fc68c1dcb5038
2668,Class4,2024-10-06 19:24:57,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,192,4,aa83cf5fc68c1dcb5038
2669,Class4,2024-10-06 18:57:44,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,188,4,e9b6fa8a87469779d732
2670,Class4,2024-10-06 18:17:21,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_5Q4KoXthUuYz3bvrTDFm,188,3,9952cc289c9f690621ec
2671,Class4,2024-10-05 23:19:45,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,156,4,6fe309a58b787e7010eb
2672,Class4,2024-10-05 23:19:12,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,192,4,6fe309a58b787e7010eb
2673,Class4,2024-10-05 23:18:16,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,320,4,6fe309a58b787e7010eb
2674,Class4,2024-10-05 23:17:37,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,188,4,6fe309a58b787e7010eb
2675,Class4,2024-10-05 23:17:17,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,188,6,6fe309a58b787e7010eb
2676,Class4,2024-10-05 23:16:52,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,0,4,6fe309a58b787e7010eb
2677,Class4,2024-10-05 23:16:09,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,0,3,6fe309a58b787e7010eb
2678,Class4,2024-10-05 23:13:43,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,196,4,6fe309a58b787e7010eb
2679,Class4,2024-10-05 23:12:05,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,0,2,6fe309a58b787e7010eb
2680,Class4,2024-10-05 23:11:25,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,188,4,6fe309a58b787e7010eb
2681,Class4,2024-10-05 23:11:16,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,188,4,6fe309a58b787e7010eb
2682,Class4,2024-10-05 23:10:53,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,196,5,6fe309a58b787e7010eb
2683,Class4,2024-10-05 23:10:29,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,188,4,6fe309a58b787e7010eb
2684,Class4,2024-10-05 23:10:05,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,312,3,6fe309a58b787e7010eb
2685,Class4,2024-10-05 23:09:57,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,4,6fe309a58b787e7010eb
2686,Class4,2024-10-05 23:09:44,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,200,4,6fe309a58b787e7010eb
2687,Class4,2024-10-05 23:09:01,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,4,6fe309a58b787e7010eb
2688,Class4,2024-10-05 23:08:40,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,4,6fe309a58b787e7010eb
2689,Class4,2024-10-05 23:08:30,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,188,4,6fe309a58b787e7010eb
2690,Class4,2024-10-05 23:07:08,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,188,3,6fe309a58b787e7010eb
2691,Class4,2024-10-05 23:05:32,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,1,6fe309a58b787e7010eb
2692,Class4,2024-10-05 23:04:29,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,192,3,6fe309a58b787e7010eb
2693,Class4,2024-10-05 23:04:09,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,1,6fe309a58b787e7010eb
2694,Class4,2024-10-05 23:03:36,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,1,6fe309a58b787e7010eb
2695,Class4,2024-10-05 22:57:07,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_5Q4KoXthUuYz3bvrTDFm,192,4,6fe309a58b787e7010eb
2696,Class4,2024-10-05 22:55:07,Error2,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_BXr9AIsPQhwNvyGdZL57,304,3,6fe309a58b787e7010eb
2697,Class4,2024-10-05 22:42:48,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,196,5,aa83cf5fc68c1dcb5038
2698,Class4,2024-10-05 22:41:40,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,364,4,aa83cf5fc68c1dcb5038
2699,Class4,2024-10-05 22:40:35,Error1,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,aa83cf5fc68c1dcb5038
2700,Class4,2024-10-05 22:38:16,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,200,4,aa83cf5fc68c1dcb5038
2701,Class4,2024-10-05 22:20:40,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,192,6,b8162292f2171005c2ba
2702,Class4,2024-10-05 22:19:29,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_5Q4KoXthUuYz3bvrTDFm,196,5,b8162292f2171005c2ba
2703,Class4,2024-10-05 22:19:03,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,320,5,b8162292f2171005c2ba
2704,Class4,2024-10-05 22:16:12,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,312,4,b8162292f2171005c2ba
2705,Class4,2024-10-05 22:15:23,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,320,5,b8162292f2171005c2ba
2706,Class4,2024-10-05 22:14:11,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,196,5,b8162292f2171005c2ba
2707,Class4,2024-10-05 22:12:10,Error2,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,184,5,b8162292f2171005c2ba
2708,Class4,2024-10-05 22:10:48,Error2,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,196,4,b8162292f2171005c2ba
2709,Class4,2024-10-05 22:08:28,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_m8vwGkEZc3TSW2xqYUoR,188,5,e9b6fa8a87469779d732
2710,Class4,2024-10-05 22:08:07,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,356,5,aa83cf5fc68c1dcb5038
2711,Class4,2024-10-05 22:06:35,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,192,5,aa83cf5fc68c1dcb5038
2712,Class4,2024-10-05 21:53:10,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,312,5,aa83cf5fc68c1dcb5038
2713,Class4,2024-10-05 21:52:36,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,316,5,aa83cf5fc68c1dcb5038
2714,Class4,2024-10-05 21:52:16,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,5,aa83cf5fc68c1dcb5038
2715,Class4,2024-10-05 21:50:52,Partially_Correct,1,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,4,aa83cf5fc68c1dcb5038
2716,Class4,2024-10-05 21:49:31,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,5,aa83cf5fc68c1dcb5038
2717,Class4,2024-10-05 21:49:09,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,192,5,aa83cf5fc68c1dcb5038
2718,Class4,2024-10-05 21:47:20,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,4,aa83cf5fc68c1dcb5038
2719,Class4,2024-10-05 21:38:07,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,192,5,aa83cf5fc68c1dcb5038
2720,Class4,2024-10-05 21:37:18,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,5,aa83cf5fc68c1dcb5038
2721,Class4,2024-10-05 21:33:40,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,196,5,aa83cf5fc68c1dcb5038
2722,Class4,2024-10-05 21:15:31,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,324,5,aa83cf5fc68c1dcb5038
2723,Class4,2024-10-05 21:10:06,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,352,4,aa83cf5fc68c1dcb5038
2724,Class4,2024-10-05 21:09:01,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,320,5,aa83cf5fc68c1dcb5038
2725,Class4,2024-10-05 21:08:06,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,324,5,aa83cf5fc68c1dcb5038
2726,Class4,2024-10-05 20:59:31,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_m8vwGkEZc3TSW2xqYUoR,320,5,aa83cf5fc68c1dcb5038
2727,Class4,2024-10-05 20:58:52,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_5Q4KoXthUuYz3bvrTDFm,320,5,aa83cf5fc68c1dcb5038
2728,Class4,2024-10-05 20:58:22,Error2,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_m8vwGkEZc3TSW2xqYUoR,192,5,aa83cf5fc68c1dcb5038
2729,Class4,2024-10-05 20:29:25,Error2,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,4,e9b6fa8a87469779d732
2730,Class4,2024-10-05 20:29:17,Error2,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_m8vwGkEZc3TSW2xqYUoR,192,4,e9b6fa8a87469779d732
2731,Class4,2024-10-05 19:58:38,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,192,4,3ba42ec5350aacb0750a
2732,Class4,2024-10-05 19:57:06,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,496,6,3ba42ec5350aacb0750a
2733,Class4,2024-10-05 19:54:35,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,316,4,3ba42ec5350aacb0750a
2734,Class4,2024-10-05 19:51:56,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,192,3,3ba42ec5350aacb0750a
2735,Class4,2024-10-05 19:47:30,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,384,4,3ba42ec5350aacb0750a
2736,Class4,2024-10-05 19:46:45,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,192,4,3ba42ec5350aacb0750a
2737,Class4,2024-10-05 19:45:29,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,204,5,3ba42ec5350aacb0750a
2738,Class4,2024-10-05 19:45:16,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,4,3ba42ec5350aacb0750a
2739,Class4,2024-10-05 19:41:33,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,340,4,3ba42ec5350aacb0750a
2740,Class4,2024-10-05 19:15:29,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,340,4,b8162292f2171005c2ba
2741,Class4,2024-10-05 19:14:35,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,204,4,b8162292f2171005c2ba
2742,Class4,2024-10-05 19:14:22,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,b8162292f2171005c2ba
2743,Class4,2024-10-05 19:13:28,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,4,b8162292f2171005c2ba
2744,Class4,2024-10-05 19:12:50,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_5Q4KoXthUuYz3bvrTDFm,324,4,b8162292f2171005c2ba
2745,Class4,2024-10-05 19:11:41,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,320,5,b8162292f2171005c2ba
2746,Class4,2024-10-05 19:11:07,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,316,5,b8162292f2171005c2ba
2747,Class4,2024-10-05 19:07:41,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,5,b8162292f2171005c2ba
2748,Class4,2024-10-05 19:07:31,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,336,5,b8162292f2171005c2ba
2749,Class4,2024-10-05 13:17:53,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,cade7d478dac7020a79b
2750,Class4,2024-10-05 13:16:12,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,0,5,cade7d478dac7020a79b
2751,Class4,2024-10-05 13:14:01,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,cade7d478dac7020a79b
2752,Class4,2024-10-05 11:20:03,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,4,cf7f9c2c6872be9bf2d6
2753,Class4,2024-10-05 11:19:49,Absolutely_Error,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,4,cf7f9c2c6872be9bf2d6
2754,Class4,2024-10-05 11:19:39,Error2,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,192,5,cf7f9c2c6872be9bf2d6
2755,Class4,2024-10-05 11:17:35,Error2,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,320,4,cf7f9c2c6872be9bf2d6
2756,Class4,2024-10-05 11:15:21,Error2,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,320,3,cf7f9c2c6872be9bf2d6
2757,Class4,2024-10-04 23:43:47,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_BXr9AIsPQhwNvyGdZL57,192,3,cade7d478dac7020a79b
2758,Class4,2024-10-04 23:03:36,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,188,4,cade7d478dac7020a79b
2759,Class4,2024-10-04 23:03:18,Error2,0,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,192,4,cade7d478dac7020a79b
2760,Class4,2024-10-04 23:03:05,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,316,5,cade7d478dac7020a79b
2761,Class4,2024-10-04 22:29:46,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_m8vwGkEZc3TSW2xqYUoR,324,6,aa83cf5fc68c1dcb5038
2762,Class4,2024-10-04 22:26:20,Absolutely_Correct,3,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_5Q4KoXthUuYz3bvrTDFm,188,4,aa83cf5fc68c1dcb5038
2763,Class4,2024-10-04 22:21:44,Absolutely_Error,0,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_gj1NLb4Jn7URf9K2kQPd,328,5,aa83cf5fc68c1dcb5038
2764,Class4,2024-10-04 22:17:14,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,4,aa83cf5fc68c1dcb5038
2765,Class4,2024-10-04 22:14:01,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,2,aa83cf5fc68c1dcb5038
2766,Class4,2024-10-04 22:13:39,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,312,4,aa83cf5fc68c1dcb5038
2767,Class4,2024-10-04 22:12:40,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,188,5,aa83cf5fc68c1dcb5038
2768,Class4,2024-10-04 22:00:40,Absolutely_Correct,3,Question_NixCn84GdK2tySa5rB1V,Method_BXr9AIsPQhwNvyGdZL57,320,6,aa83cf5fc68c1dcb5038
2769,Class4,2024-10-04 21:46:16,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,4,cade7d478dac7020a79b
2770,Class4,2024-10-04 21:46:07,Absolutely_Error,0,Question_NixCn84GdK2tySa5rB1V,Method_m8vwGkEZc3TSW2xqYUoR,212,5,aa83cf5fc68c1dcb5038
2771,Class4,2024-10-04 21:44:56,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,316,5,cade7d478dac7020a79b
2772,Class4,2024-10-04 21:42:04,Absolutely_Error,0,Question_NixCn84GdK2tySa5rB1V,Method_m8vwGkEZc3TSW2xqYUoR,212,5,aa83cf5fc68c1dcb5038
2773,Class4,2024-10-04 21:41:55,Absolutely_Error,0,Question_NixCn84GdK2tySa5rB1V,Method_5Q4KoXthUuYz3bvrTDFm,328,4,aa83cf5fc68c1dcb5038
2774,Class4,2024-10-04 21:37:17,Absolutely_Error,0,Question_NixCn84GdK2tySa5rB1V,Method_gj1NLb4Jn7URf9K2kQPd,208,5,aa83cf5fc68c1dcb5038
2775,Class4,2024-10-04 21:36:02,Absolutely_Error,0,Question_NixCn84GdK2tySa5rB1V,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,6,aa83cf5fc68c1dcb5038
2776,Class4,2024-10-04 21:28:06,Absolutely_Error,0,Question_NixCn84GdK2tySa5rB1V,Method_gj1NLb4Jn7URf9K2kQPd,316,7,aa83cf5fc68c1dcb5038
2777,Class4,2024-10-04 21:17:06,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,4,453d43b3f6bdf467e672
2778,Class4,2024-10-04 20:54:19,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,0,4,6fe309a58b787e7010eb
2779,Class4,2024-10-04 20:53:54,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,0,3,6fe309a58b787e7010eb
2780,Class4,2024-10-04 20:53:28,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,0,4,6fe309a58b787e7010eb
2781,Class4,2024-10-04 20:52:54,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,0,3,6fe309a58b787e7010eb
2782,Class4,2024-10-04 18:43:28,Error2,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_BXr9AIsPQhwNvyGdZL57,192,5,e9b6fa8a87469779d732
2783,Class4,2024-10-04 18:42:42,Error2,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_5Q4KoXthUuYz3bvrTDFm,192,4,e9b6fa8a87469779d732
2784,Class4,2024-10-04 18:24:34,Absolutely_Error,0,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_BXr9AIsPQhwNvyGdZL57,320,4,d8ed5a1897987ffdeaed
2785,Class4,2024-10-04 13:00:48,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,4,b8162292f2171005c2ba
2786,Class4,2024-10-04 12:59:57,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,324,4,b8162292f2171005c2ba
2787,Class4,2024-10-04 12:58:50,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,b8162292f2171005c2ba
2788,Class4,2024-10-04 12:58:37,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,0,1,b8162292f2171005c2ba
2789,Class4,2024-10-03 22:23:03,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,200,5,3919286d3d8c4f4d339c
2790,Class4,2024-10-03 22:05:19,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,188,4,3919286d3d8c4f4d339c
2791,Class4,2024-10-03 21:16:15,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,328,4,3ff069e95a9047dbfa8b
2792,Class4,2024-10-03 21:14:46,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,320,4,3ff069e95a9047dbfa8b
2793,Class4,2024-10-03 21:14:23,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,324,9,3ff069e95a9047dbfa8b
2794,Class4,2024-10-03 21:14:04,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,464,4,3ff069e95a9047dbfa8b
2795,Class4,2024-10-03 21:08:54,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,324,4,3ff069e95a9047dbfa8b
2796,Class4,2024-10-03 21:08:27,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,196,4,3ff069e95a9047dbfa8b
2797,Class4,2024-10-03 21:07:49,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,196,5,3ff069e95a9047dbfa8b
2798,Class4,2024-10-03 20:59:51,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,196,13,3ff069e95a9047dbfa8b
2799,Class4,2024-10-03 20:58:41,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,204,4,3ff069e95a9047dbfa8b
2800,Class4,2024-10-03 20:58:03,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,316,3,3ff069e95a9047dbfa8b
2801,Class4,2024-10-03 20:57:26,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,5,3ff069e95a9047dbfa8b
2802,Class4,2024-10-03 20:50:28,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,324,3,3ff069e95a9047dbfa8b
2803,Class4,2024-10-03 20:49:25,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,4,3ff069e95a9047dbfa8b
2804,Class4,2024-10-03 20:46:52,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,248,5,3ff069e95a9047dbfa8b
2805,Class4,2024-10-03 20:45:13,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,0,5,3ff069e95a9047dbfa8b
2806,Class4,2024-10-03 20:44:32,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,0,4,3ff069e95a9047dbfa8b
2807,Class4,2024-10-03 20:23:48,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,328,7,f36a755a3fa5db5c0743
